zone_id,location_type,stop_url,stop_name,preferred,stop_desc,wheelchair_boarding,stop_lat,stop_id,stop_lon,parent_station,stop_timezone,stop_code
,0,,Simcoe Northbound @ Steepleview (Columbus),2,,1,43.979501,2456,-78.91001199999998,,,2456
,0,,Simcoe Northbound @ Columbus Road (Columbus),2,,1,43.982318,2457,-78.911266,,,2457
,0,,Simcoe Southbound @ Columbus Road (Columbus),2,,1,43.982203,2458,-78.911351,,,2458
,0,,Simcoe Southbound @ Westview (Columbus),2,,1,43.979472,2459,-78.910124,,,2459
,0,,Anderson Southbound @ Darren,2,,1,43.915405,246,-78.936222,,,246
,0,,Simcoe Northbound @ Raglan Road (Raglan),2,,1,44.017775,2462,-78.925672,,,2462
,0,,Simcoe Northbound @ Snow Ridge,2,,1,44.024868,2463,-78.924563,,,2463
,0,,Simcoe Southbound @ Snow Ridge,2,,1,44.024706,2464,-78.92478199999998,,,2464
,0,,Simcoe Southbound @ Raglan Road (Raglan),2,,1,44.018378,2465,-78.925944,,,2465
,0,,King Westbound @ Old Simcoe,2,,1,44.08405984,2473,-78.95354168,,,2473
,0,,Old Simcoe Northbound @ Jeffrey,2,,1,44.089871,2475,-78.955184,,,2475
,0,,Old Simcoe Southbound @ Jeffrey,2,,1,44.090628,2476,-78.955344,,,2476
,0,,King Eastbound @ Old Simcoe,2,,1,44.083946,2478,-78.953711,,,2478
,0,,Curts Eastbound @ Port Perry Terminal,1,,1,44.10227900000001,2491,-78.938356,,,2491
,0,,Simcoe Southbound @ Kellett,2,,1,44.110346,2500,-78.950117,,,2500
,0,,Simcoe Southbound @ Balsam,2,,1,44.107337,2501,-78.94889,,,2501
,0,,Scugog  Westbound @ Simcoe,2,,1,44.099916,2503,-78.945102,,,2503
,0,,Scugog Westbound @ Ottawa,2,,1,44.09877,2505,-78.950789,,,2505
,0,,Scugog Westbound @ Old Simcoe,2,,1,44.097862,2506,-78.955178,,,2506
,0,,Scugog Eastbound @ Old Simcoe,2,,1,44.09774800000001,2509,-78.955305,,,2509
,0,,Scugog Eastbound @ Ottawa,2,,1,44.098585,2510,-78.951258,,,2510
,0,,Scugog Eastbound @ Simcoe,2,,1,44.099892,2512,-78.944804,,,2512
,0,,Simcoe Northbound @ Balsam,2,,1,44.107457,2514,-78.948792,,,2514
,0,,Simcoe Northbound @ Beech,2,,1,44.110223,2515,-78.95,,,2515
,0,,Old Simcoe Southbound @ Scugog Street,2,,1,44.096969,2516,-78.95578399999998,,,2516
,0,,Old Simcoe Southbound @ Victoria,2,,1,44.093814,2517,-78.955567,,,2517
,0,,Pickering Station,1,,1,43.831147,2549,-79.084237,,,2549
,0,,Anderson Southbound @ Manning,2,,1,43.89454,255,-78.927052,,,255
,0,,Anderson Southbound @ Maplewood,2,,1,43.892471,256,-78.926119,,,256
,0,,Ajax Station,1,,1,43.847679,2569,-79.041346,,,2569
,0,,Anderson Southbound @ Bradley,2,,1,43.890386,257,-78.925223,,,257
,0,,Fairall Eastbound @ Westney (West side stop),2,,1,43.846447,2574,-79.039484,,,2574
,0,,Whitby Station,1,,1,43.865496,2576,-78.93794,,,2576
,0,,Anderson Southbound @ Crawforth,2,,1,43.886829,258,-78.923657,,,258
,0,,Oshawa Station,2,,1,43.87066200000001,2585,-78.886365,,,2585
,0,,Anderson Southbound @ Dundas,2,,1,43.8851472,259,-78.9229176,,,259
,0,,Oshawa Centre Terminal,2,,1,43.88916900000001,2595,-78.877279,,,2595
,0,,Consumers Eastbound @ Paisley,2,,1,43.867601,260,-78.93573499999998,,,260
,0,,King Eastbound @ Centre,1,,1,43.89714,2603,-78.86528199999998,,,2603
,0,,Gibb Westbound @ Centre,2,,1,43.89014370000001,2604,-78.8622203,,,2604
,0,,Eastbound @ 187 Consumers,2,,1,43.867911,261,-78.93228,,,261
,0,,Westbound @ 1716 Victoria,1,,1,43.86729177,262,-78.900295,,,262
,0,,Wentworth Westbound @ Boundary (West side stop),2,,1,43.86166688,265,-78.88778,,,265
,0,,Wentworth Westbound @ Forbes,2,,1,43.860563,266,-78.89276099999998,,,266
,0,,Wentworth Westbound @ Scotia,2,,1,43.859508,267,-78.897536,,,267
,0,,Thickson Northbound @ Wentworth,2,,1,43.859,268,-78.9007,,,268
,0,,Thickson Northbound @ Tricont,2,,1,43.86266,269,-78.902289,,,269
,0,,Thickson Northbound @ Victoria,2,,1,43.865547,270,-78.903392,,,270
,0,,Taunton Westbound @ Coronation,1,,1,43.908291,2704,-78.987629,,,2704
,0,,Taunton Eastbound @ Coronation,1,,1,43.908217,2705,-78.986958,,,2705
,0,,Taunton Westbound @ Baycliff,1,,1,43.910014,2707,-78.980509,,,2707
,0,,Taunton Westbound @ Gillett,2,,1,43.89974380000001,2708,-79.0239972,,,2708
,0,,Bloor Eastbound @ Ritson,2,,1,43.882318,2709,-78.846976,,,2709
,0,,Simcoe Northbound @ Conlin,2,,1,43.947746,2712,-78.895601,,,2712
,0,,Taunton Westbound @ Fallingbrook,2,,1,43.91836021000001,2713,-78.944325,,,2713
,0,,Bayly Eastbound @ Boone,2,,1,43.847742,2718,-79.001192,,,2718
,0,,Thickson Northbound @ Burns,2,,1,43.877058,272,-78.908542,,,272
,0,,Church Southbound @ Sherwood,2,,1,43.85655100000001,2720,-79.056518,,,2720
,0,,Taunton Eastbound @ Harwood,2,,1,43.895089,2729,-79.042882,,,2729
,0,,Taunton Westbound @ Harwood,2,,1,43.8952726,2730,-79.0431068,,,2730
,0,,Simcoe Northbound @ Greenway,2,,1,44.09167138,2733,-78.94143037,,,2733
,0,,Simcoe Northbound @ Vanedward,2,,1,44.09453,2734,-78.942667,,,2734
,0,,Union Southbound @ Major,2,,1,44.09497910075369,2735,-78.94645106485363,,,2735
,0,,Union Southbound @ Robin Trail,2,,1,44.091193837375,2737,-78.94857054144276,,,2737
,0,,King Westbound @ Union,2,,1,44.08454,2739,-78.95111799999998,,,2739
,0,,Thickson Northbound @ Nichol,2,,1,43.88211600000001,274,-78.910842,,,274
,0,,Union Northbound @ Hurd,2,,1,44.085418,2740,-78.9509,,,2740
,0,,Union Northbound @ Josephine,2,,1,44.09017,2741,-78.948845,,,2741
,0,,Union Northbound @ Major,2,,1,44.094297,2743,-78.947064,,,2743
,0,,Simcoe Southbound @ Vanedward,2,,1,44.094828,2744,-78.94307499999998,,,2744
,0,,Simcoe Southbound @ Greenway,2,,1,44.09201925,2745,-78.94179818,,,2745
,0,,Northbound @ 15929 Simcoe St,2,,1,44.111357,2749,-78.950491,,,2749
,0,,Northbound @ 35 Thickson,2,,1,43.884288,275,-78.911801,,,275
,0,,Thickson Northbound @ Dundas,2,,1,43.88712300000001,276,-78.912944,,,276
,0,,Thickson Northbound @ Crawforth,2,,1,43.88843361,277,-78.91350799999998,,,277
,0,,Thickson Northbound @ Pine Hills,2,,1,43.89153000000001,278,-78.914804,,,278
,0,,Thickson Northbound @ Dalton,2,,1,43.893721,279,-78.915756,,,279
,0,,Garden Southbound @ Kenneth Hobbs,2,,1,43.902996,28,-78.941649,,,28
,0,,Thickson Northbound @ Canadian Oaks,2,,1,43.899509,281,-78.918233,,,281
,0,,Thickson Northbound @ Rossland (South Side Stop),2,,1,43.903729,283,-78.92006499999998,,,283
,0,,Southbound @ 3088 Garden,2,,1,43.901353,29,-78.940938,,,29
,0,,Thickson Northbound @ Bach,2,,1,43.916314,290,-78.925599,,,290
,0,,Thickson Northbound @ Cathedral,2,,1,43.919129,292,-78.9267847,,,292
,0,,Garrard Southbound @ Griffen,2,,1,43.92320500000001,293,-78.917972,,,293
,0,,Garrard Southbound @ Shore,2,,1,43.921498,294,-78.917227,,,294
,0,,Garrard Southbound @ Dryden,2,,1,43.917352,295,-78.91538799999998,,,295
,0,,Garrard Southbound @ Rolling Acres,2,,1,43.914403,296,-78.914092,,,296
,0,,Garrard Southbound @ Donald Wilson,2,,1,43.9121379,297,-78.9130924,,,297
,0,,Garrard Southbound @ Fencerow,2,,1,43.910044,298,-78.912156,,,298
,0,,Garden Southbound @ Rossland (Durham Region Headquarters),2,,1,43.898752,30,-78.93967,,,30
,0,,Garrard Southbound @ Rossland,2,,1,43.905952,300,-78.910619,,,300
,0,,Waterford Westbound @ Woodview,2,,1,43.820346,3001,-79.144548,,,3001
,0,,Waterford Eastbound @ Forestview,2,,1,43.820443,3004,-79.140253,,,3004
,0,,Ravenscroft Northbound @ Daniels,2,,1,43.86326600000001,3014,-79.046606,,,3014
,0,,Garrard Southbound @ Parkview,2,,1,43.90280914,302,-78.90922,,,302
,0,,Garrard Southbound @ Gadsby,2,,1,43.899855,303,-78.907942,,,303
,0,,Salem Southbound @ Thackery,2,,1,43.88831017,3038,-79.026786,,,3038
,0,,Salem Northbound @ Gillett,2,,1,43.888491,3039,-79.026599,,,3039
,0,,Garrard Southbound @ Manning,2,,1,43.89760603,304,-78.906976,,,304
,0,,Salem Northbound @ Harper Hill,2,,1,43.88440700000001,3041,-79.021938,,,3041
,0,,Salem Southbound @ Rossland,1,,1,43.88210500000001,3042,-79.019056,,,3042
,0,,Salem Northbound @ Rossland,2,,1,43.881461,3043,-79.018414,,,3043
,0,,Williamson Eastbound @ Kirk,2,,1,43.893784,3044,-79.026951,,,3044
,0,,Williamson Westbound @ Sergeant,2,,1,43.894659,3045,-79.026201,,,3045
,0,,Pickering Beach Northbound @ Bayly,1,,1,43.846466,3048,-79.005762,,,3048
,0,,Salem Northbound @ Lord,2,,1,43.849311,3049,-79.006791,,,3049
,0,,Salem Southbound @ Lord,2,,1,43.849663,3052,-79.007221,,,3052
,0,,Salem Southbound @ Bayly,1,,1,43.84686809732681,3053,-79.00620876374902,,,3053
,0,,Pickering Beach Southbound @ Michaelman,2,,1,43.84421074545585,3054,-79.00602185445216,,,3054
,0,,Pickering Beach Southbound @ Hickman,2,,1,43.842824,3055,-79.00649,,,3055
,0,,Pickering Beach Southbound @ Emperor,1,,1,43.840676,3056,-79.006118,,,3056
,0,,Pickering Beach Southbound @ Foord,2,,1,43.837128,3057,-79.004638,,,3057
,0,,Southbound @ 722 Pickering Beach,2,,1,43.834673,3058,-79.003576,,,3058
,0,,Pickering Beach Southbound @ Rollo,1,,1,43.831646,3059,-79.00228199999998,,,3059
,0,,Eastbound @ 509 Bayly,2,,1,43.8495633,3060,-78.9927232,,,3060
,0,,Bayly Eastbound @ Audley,1,,1,43.850332,3061,-78.989176,,,3061
,0,,Audley Southbound @ Keywood,2,,1,43.848222,3062,-78.987917,,,3062
,0,,Audley Southbound @ Sharplin,2,,1,43.84292,3063,-78.986321,,,3063
,0,,Audley Southbound @ Holloway,2,,1,43.836116,3064,-78.986706,,,3064
,0,,Audley Southbound @ Ashbury,2,,1,43.832312,3066,-78.985326,,,3066
,0,,Ashbury Westbound @ Shoal Point,2,,1,43.83294,3067,-78.991383,,,3067
,0,,Range Line Eastbound @ Poplar,2,,1,43.828856,3068,-78.99938,,,3068
,0,,Harwood Southbound @ Windebanks,2,,1,43.828548,3083,-79.014208,,,3083
,0,,Clover Ridge Eastbound @ Crawford,2,,1,43.8271,3085,-79.00769,,,3085
,0,,Clover Ridge Eastbound @ Clarke,2,,1,43.829813,3086,-79.00429099999998,,,3086
,0,,Dreyer Westbound @ Harwood,2,,1,43.83109300000001,3089,-79.014244,,,3089
,0,,Thickson Northbound @ Manning,2,,1,43.8948175,309,-78.91623869999998,,,309
,0,,Garden Southbound @ Bassett,2,,1,43.896968,31,-78.938877,,,31
,0,,Thickson Southbound @ Dalton,2,,1,43.893474,310,-78.915889,,,310
,0,,Victoria Eastbound @ Bayside Gate,2,,1,43.858814,3105,-78.950286,,,3105
,0,,Thickson Northbound @ Fieldnest,2,,1,43.911379,3106,-78.92341399999998,,,3106
,0,,Thickson Northbound @ Dryden,2,,1,43.913835,3107,-78.924456,,,3107
,0,,Ritson Southbound @ Bloor,2,,1,43.883063,3109,-78.84632,,,3109
,0,,Thickson Southbound @ Pine Hills,2,,1,43.89187877,311,-78.915149,,,311
,0,,Ritson Southbound @ Conant,2,,1,43.87956,3110,-78.844802,,,3110
,0,,Colonel Sam Westbound @ Farewell,2,,1,43.87933000000001,3113,-78.82801,,,3113
,0,,Farewell Northbound @ Raleigh,1,,1,43.88279606653353,3114,-78.82968003226307,,,3114
,0,,Southbound @ 206 Ritson,2,,1,43.9039406,3115,-78.8557913,,,3115
,0,,Northbound @ 205 Ritson,2,,1,43.904205,3116,-78.855635,,,3116
,0,,Ritson Southbound @ Bond,2,,1,43.901042,3117,-78.854433,,,3117
,0,,Ritson Northbound @ Richmond,2,,1,43.901499,3118,-78.854417,,,3118
,0,,Thickson Southbound @ Crawforth,2,,1,43.88874243,312,-78.91385,,,312
,0,,Wilson Southbound @ Adelaide,2,,1,43.909548,3123,-78.847296,,,3123
,0,,Wilson Southbound @ Hillcroft,2,,1,43.91355036312938,3125,-78.84907667343516,,,3125
,0,,Wilson Northbound @ Hillcroft,2,,1,43.913236,3126,-78.848778,,,3126
,0,,Britannia Eastbound @ Steeplechase,2,,1,43.956275,3127,-78.896619,,,3127
,0,,Britannia Eastbound @ Bridle,2,,1,43.955878,3128,-78.893451,,,3128
,0,,Thickson Southbound @ Dundas,2,,1,43.88721867000001,313,-78.913195,,,313
,0,,Conlin Eastbound @ Harmony,2,,1,43.95665300000001,3132,-78.857426,,,3132
,0,,Grandview Northbound @ Woodstream,2,,1,43.955852,3136,-78.845803,,,3136
,0,,Southbound @ 44 Thickson,2,,1,43.884433,314,-78.912122,,,314
,0,,Baseline Westbound @ West Side Drive,2,,1,43.89572350000001,3141,-78.6998376,,,3141
,0,,Aspen Springs Eastbound @ West Side Drive,2,,1,43.9026426,3143,-78.7064451,,,3143
,0,,Aspen Springs Eastbound @ Fry,2,,1,43.9051647,3144,-78.7032401,,,3144
,0,,Green Northbound @ Remmington,2,,1,43.897686,3145,-78.706956,,,3145
,0,,Liberty Northbound @ Wellington,2,,1,43.91361100000001,3149,-78.681484,,,3149
,0,,Thickson Southbound @ Nichol,2,,1,43.882767,315,-78.911373,,,315
,0,,Liberty Northbound @ Concession,2,,1,43.917844,3150,-78.683319,,,3150
,0,,Concession Eastbound @ Trudeau,2,,1,43.91926500000001,3151,-78.678888,,,3151
,0,,Longworth Westbound @ Swindells,2,,1,43.93118,3154,-78.685434,,,3154
,0,,Liberty Northbound @ Freeland,2,,1,43.93182190000001,3155,-78.6893809,,,3155
,0,,Thickson Southbound @ Long,2,,1,43.879377,316,-78.909859,,,316
,0,,Mearns Northbound @ Concession,2,,1,43.921138,3161,-78.673813,,,3161
,0,,Green Northbound @ Highway 2 (North side stop),2,,1,43.909994,3163,-78.712264,,,3163
,0,,Green Southbound @ South Of Highway 2,2,,1,43.90821300000001,3165,-78.711662,,,3165
,0,,Bowmanville Ave Southbound @ Hartwell,2,,1,43.904744,3167,-78.699429,,,3167
,0,,Thickson Southbound @ Burns,2,,1,43.87764539,317,-78.908946,,,317
,0,,Baseline Westbound @ Millburn,2,,1,43.895232,3170,-78.702278,,,3170
,0,,Green Southbound @ Boswell,2,,1,43.905223,3172,-78.710404,,,3172
,0,,Longworth Westbound @ Liberty,2,,1,43.930322,3173,-78.688411,,,3173
,0,,Wilson Northbound @ Attersley,2,,1,43.925753,3178,-78.854111,,,3178
,0,,Wilson Southbound @ Attersley,2,,1,43.926015,3179,-78.854372,,,3179
,0,,Thickson Southbound @ Tricont,2,,1,43.86262,318,-78.902447,,,318
,0,,Wentworth Eastbound @ Thickson,2,,1,43.858818,319,-78.899945,,,319
,0,,Wentworth Eastbound @ McEwen,2,,1,43.859341,320,-78.897457,,,320
,0,,Consumers Westbound @ Thickson,2,,1,43.8723866,321,-78.9078341,,,321
,0,,Consumers Westbound @ Sunray,2,,1,43.870879,322,-78.91304599999998,,,322
,0,,Franklin Northbound @ Reach,2,,1,44.10559400000001,3224,-79.115221,,,3224
,0,,Gibb Westbound @ Nassau,2,,1,43.889102,3227,-78.866981,,,3227
,0,,Gibb Eastbound @ Nassau,2,,1,43.88919421477236,3228,-78.86610253462884,,,3228
,0,,Church Northbound @ Sherwood,2,,1,43.855437,3229,-79.055896,,,3229
,0,,Consumers Westbound @ Hopkins,2,,1,43.87007660488088,323,-78.91680852279504,,,323
,0,,Harwood Northbound @ Dreyer,1,,1,43.830787,3231,-79.014381,,,3231
,0,,Mearns Northbound @ Apple Blossom,2,,1,43.924495,3249,-78.675239,,,3249
,0,,Mearns Northbound @ Sprucewood,2,,1,43.928385,3250,-78.676991,,,3250
,0,,Longworth Westbound @ Rickaby,2,,1,43.93205600000001,3251,-78.682305,,,3251
,0,,Clover Ridge Eastbound @ Andrea,1,,1,43.82622,3253,-79.012367,,,3253
,0,,Consumers Westbound @ Cannon,2,,1,43.8689872,326,-78.9237719,,,326
,0,,Dean Westbound @ Wilson,2,,1,43.887869,3262,-78.83800599999998,,,3262
,0,,Dean Northbound @ Sedan,2,,1,43.888306,3263,-78.841289,,,3263
,0,,Salem Northbound @ Achilles,2,,1,43.85314000000001,3265,-79.009521,,,3265
,0,,Salem Southbound @ Achilles,2,,1,43.85275219675408,3266,-79.00961840932924,,,3266
,0,,Ritson Northbound @ Beatrice (North stop),2,,1,43.930147,3269,-78.866844,,,3269
,0,,Consumers Westbound @ Garden,2,,1,43.8682969,327,-78.9286565,,,327
,0,,Ritson Northbound @ Pentland,2,,1,43.93206,3270,-78.867734,,,3270
,0,,Ritson Northbound @ Taunton,1,,1,43.934727,3271,-78.868826,,,3271
,0,,Liberty Northbound @ Baseline,2,,1,43.901872,3277,-78.676347,,,3277
,0,,Liberty Northbound @ Jane,2,,1,43.90737,3278,-78.67878,,,3278
,0,,Prince Eastbound @ Simpson,2,,1,43.909304,3279,-78.674384,,,3279
,0,,Westbound @ 180 Consumers,2,,1,43.868088,328,-78.931766,,,328
,0,,Lake Eastbound @ East Shore,2,,1,43.89826200000001,3289,-78.668219,,,3289
,0,,Consumers Westbound @ Paisley,2,,1,43.868016,329,-78.934571,,,329
,0,,Rossland Westbound @ Seggar,2,,1,43.87746400000001,3294,-79.03796199999998,,,3294
,0,,Rossland Eastbound @ Seggar,2,,1,43.877187,3295,-79.038698,,,3295
,0,,Rossland Westbound @ Harkins,2,,1,43.87213100000001,3296,-79.058372,,,3296
,0,,Consumers Eastbound @ Garden,2,,1,43.86800980000001,330,-78.929162,,,330
,0,,Highway 7A Westbound @ SmartCentres Port Perry,1,,1,44.094684,3300,-78.965222,,,3300
,0,,Rossland Eastbound @ Woodcock,2,,1,43.878356,3302,-79.0334,,,3302
,0,,Rossland Eastbound @ Harwood,2,,1,43.8796476,3314,-79.0275635,,,3314
,0,,Rossland Westbound @ Harwood,2,,1,43.880023,3315,-79.026765,,,3315
,0,,Consumers Eastbound @ Cannon,2,,1,43.868802,332,-78.924038,,,332
,0,,Westney Southbound @ Kingston (South side stop),2,,1,43.8568676,3322,-79.0418045,,,3322
,0,,Simcoe Southbound @ Queen,2,,1,44.10364003,3339,-78.94730861,,,3339
,0,,Eastbound @ 107 Consumers,2,,1,43.86960100000001,334,-78.91860699999998,,,334
,0,,Simcoe Northbound @ Queen,2,,1,44.10351827820833,3340,-78.94709667801564,,,3340
,0,,Wilson Northbound @ Terrace,2,,1,43.9226613,3341,-78.852739,,,3341
,0,,Wilson Southbound @ Terrace,2,,1,43.922588,3342,-78.85286499999998,,,3342
,0,,Wilson Northbound @ Tiffany,2,,1,43.929131,3343,-78.8556,,,3343
,0,,Wilson Southbound @ Tiffany,2,,1,43.92931,3344,-78.855818,,,3344
,0,,Baseline Westbound @ Martin,2,,1,43.8967609,3345,-78.6952935,,,3345
,0,,Green Northbound @ Highway 2 (South side stop),2,,1,43.9087386,3346,-78.711744,,,3346
,0,,Clarington Boulevard Southbound @ Stevens,2,,1,43.9129222,3347,-78.7090942,,,3347
,0,,Consumers Eastbound @ Sunray,2,,1,43.87071339196998,335,-78.9128184418275,,,335
,0,,Britannia Westbound @ Kentucky Derby,2,,1,43.95470000000001,3366,-78.905928,,,3366
,0,,Brock Road Southbound @ Major Oaks,1,,1,43.85522000000001,3367,-79.077861,,,3367
,0,,Brock Road Southbound @ Dersan,1,,1,43.874489,3368,-79.085714,,,3368
,0,,Stellar Eastbound @ Thickson,2,,1,43.872706,337,-78.905592,,,337
,0,,Dryden Westbound @ Thickson,2,,1,43.9143679,3409,-78.92400139999998,,,3409
,0,,Thickson Southbound @ Winterberry,2,,1,43.908294,3410,-78.922324,,,3410
,0,,Thickson Southbound @ Rossland,2,,1,43.904494,3411,-78.920688,,,3411
,0,,Thickson Southbound @ Marta,2,,1,43.8994523,3413,-78.9184387,,,3413
,0,,Thickson Southbound @ Manning,2,,1,43.894635,3415,-78.91639499999998,,,3415
,0,,Garrard Northbound @ Dundas,2,,1,43.88915200000001,3416,-78.903084,,,3416
,0,,Garrard Southbound @ Dundas,2,,1,43.88901400000001,3417,-78.903248,,,3417
,0,,Garrard Southbound @ Burnage,2,,1,43.89232,3419,-78.90464,,,3419
,0,,Stellar Westbound @ Thickson,2,,1,43.87293600000001,342,-78.905268,,,342
,0,,Dryden Westbound @ Bakerville,2,,1,43.91571,3420,-78.91904,,,3420
,0,,Dryden Westbound @ Waller,2,,1,43.91489,3421,-78.92186,,,3421
,0,,Britannia Westbound @ Thoroughbred,2,,1,43.9557,3422,-78.90185,,,3422
,0,,Britannia Eastbound @ Thoroughbred,2,,1,43.9555,3423,-78.90163,,,3423
,0,,Kendalwood Northbound @ Sawdon,2,,1,43.88010220000001,343,-78.8990682,,,343
,0,,Rossland Eastbound @ Church,2,,1,43.8709498,3430,-79.06307049999998,,,3430
,0,,Rossland Eastbound @ Shell,2,,1,43.870787,3431,-79.068303,,,3431
,0,,Rossland Westbound @ Shell,2,,1,43.870936,3432,-79.068386,,,3432
,0,,Rossland Westbound @ Seagrave,2,,1,43.870129,3433,-79.072756,,,3433
,0,,Rossland Eastbound @ Riverside,2,,1,43.869703,3434,-79.073729,,,3434
,0,,Rossland Eastbound @ Southcott,2,,1,43.868324,3435,-79.079724,,,3435
,0,,Kendalwood Northbound @ Broadview,2,,1,43.8818189,344,-78.8998565,,,344
,0,,Kendalwood Northbound @ Northview,2,,1,43.88518710000001,345,-78.9014091,,,345
,0,,Garrard Northbound @ Burnage,2,,1,43.892441,346,-78.904566,,,346
,0,,Garrard Northbound @ Manning,2,,1,43.896954,348,-78.906543,,,348
,0,,Garrard Northbound @ Forest,2,,1,43.899542,349,-78.907678,,,349
,0,,Garrard Northbound @ Westwood,2,,1,43.901785,350,-78.908666,,,350
,0,,Rossland Westbound @ Southcott,2,,1,43.868662,3510,-79.079043,,,3510
,0,,Altona Northbound @ Finch,2,,1,43.834759,3515,-79.144213,,,3515
,0,,Altona Southbound @ Shadow,2,,1,43.83375,3516,-79.143877,,,3516
,0,,Harmony Northbound @ Greenhill,2,,1,43.951841,3517,-78.854544,,,3517
,0,,Harmony Southbound @ Greenhill,2,,1,43.951249,3518,-78.854888,,,3518
,0,,Garrard Northbound @ Rossland,1,,1,43.906128,352,-78.910552,,,352
,0,,Garrard Northbound @ Pogson,2,,1,43.909057,353,-78.911592,,,353
,0,,Taunton Westbound @ Mary,2,,1,43.93451980299271,3531,-78.87242871207518,,,3531
,0,,Taunton Eastbound @ Mary,2,,1,43.93408,3532,-78.87324,,,3532
,0,,Taunton Westbound @ Simcoe,1,,1,43.93288,3533,-78.87956,,,3533
,0,,Taunton Eastbound @ Simcoe,1,,1,43.93301000000001,3534,-78.87799,,,3534
,0,,Britannia Westbound @ Simcoe,2,,1,43.95638712467473,3535,-78.89864596744778,,,3535
,0,,Britannia Westbound @ Steeplechase,2,,1,43.95653,3537,-78.89646999999998,,,3537
,0,,Garrard Northbound @ Donald Wilson,2,,1,43.91124,354,-78.912559,,,354
,0,,Conlin Eastbound @ Bridle,2,,1,43.949,3541,-78.891015,,,3541
,0,,Simcoe Southbound @ Conlin,2,,1,43.94919,3542,-78.896877,,,3542
,0,,Carnwith Westbound @ Bayern,2,,1,43.96223,3543,-78.9725,,,3543
,0,,Carnwith Westbound @ Darius Harns,2,,1,43.96165,3544,-78.97506,,,3544
,0,,Carnwith Westbound @ Montgomery,2,,1,43.9624,3545,-78.96784,,,3545
,0,,Carnwith Westbound @ Baldwin,2,,1,43.9668,3548,-78.95911,,,3548
,0,,Baldwin Southbound @ Winchester,2,,1,43.95347000000001,3549,-78.9624,,,3549
,0,,Garrard Northbound @ Weldon,2,,1,43.913729,355,-78.913659,,,355
,0,,Rossland Westbound @ Church,2,,1,43.87116000000001,3550,-79.06323,,,3550
,0,,Ritson Southbound @ Luple,2,,1,43.94279,3551,-78.87257,,,3551
,0,,Courtice Northbound @ Highway 2,2,,1,43.91268,3553,-78.77812,,,3553
,0,,Audley Southbound @ Denny,2,,1,43.84519,3554,-78.98729,,,3554
,0,,Simcoe Southbound @ Britannia,1,,1,43.95564229526925,3556,-78.8997537673666,,,3556
,0,,Simcoe Northbound @ Britannia,1,,1,43.95583,3557,-78.89949,,,3557
,0,,Garrard Northbound @ Dryden,2,,1,43.916354,356,-78.914815,,,356
,0,,Brock Road Northbound @ Finch,2,,1,43.85045080317794,3560,-79.07553726765236,,,3560
,0,,Wentworth Westbound @ Wilson,2,,1,43.87795,3562,-78.832953,,,3562
,0,,Wentworth Westbound @ Nelson,2,,1,43.876669,3563,-78.837602,,,3563
,0,,Wentworth Eastbound @ Nelson,2,,1,43.876379,3564,-78.838196,,,3564
,0,,Wentworth Westbound @ Ritson,2,,1,43.875698,3565,-78.84196799999998,,,3565
,0,,Wentworth Eastbound @ Ritson,2,,1,43.87551,3566,-78.841977,,,3566
,0,,Simcoe Southbound @ Erie,2,,1,43.878204,3567,-78.853061,,,3567
,0,,Simcoe Southbound @ Whiting,2,,1,43.876637,3569,-78.849958,,,3569
,0,,Simcoe Southbound @ Wentworth,1,,1,43.873879,3570,-78.84462499999998,,,3570
,0,,Zents Westbound @ Tillings,2,,1,43.878735,3572,-79.092628,,,3572
,0,,Tillings Southbound @ Scenic Lane,2,,1,43.874998,3573,-79.09144999999998,,,3573
,0,,Britannia Eastbound @ Kentucky Derby,2,,1,43.9545412,3579,-78.9057703,,,3579
,0,,Britannia Westbound @ Windfields Farms,2,,1,43.9537361,3580,-78.9106833,,,3580
,0,,Gordon Southbound @ Whitby Shores Greenway,1,,1,43.8587,3584,-78.94381,,,3584
,0,,Southbound @ 300 Gordon (Lakeridge Health Whitby),2,,1,43.85673,3585,-78.94298,,,3585
,0,,Park Southbound @ Hillside,2,,1,43.882051,3586,-78.868142,,,3586
,0,,Park Northbound @ Hillside,2,,1,43.881571,3587,-78.868386,,,3587
,0,,Ontario Shores (East Entrance),2,,1,43.849206,3588,-78.944599,,,3588
,0,,Centennial Circle,2,,1,43.787494,3589,-79.190831,,,3589
,0,,Kingston Westbound @ Delta,2,,1,43.820127,3590,-79.114142,,,3590
,0,,Windfields Farm Eastbound @ Thoroughbred,1,,1,43.962738,3591,-78.90513,,,3591
,0,,Windfields Farm Westbound @ Kentucky Derby,2,,1,43.962037,3592,-78.909043,,,3592
,0,,Windfields Farm Eastbound @ Kentucky Derby,2,,1,43.961779,3600,-78.909473,,,3600
,0,,Windfields Farm Northbound @ Bandsman,2,,1,43.959762,3601,-78.914635,,,3601
,0,,Windfields Farm Northbound @ Equestrian,2,,1,43.956693,3602,-78.913442,,,3602
,0,,Windfields Farm Westbound @ Thoroughbred,1,,1,43.963141,3603,-78.904278,,,3603
,0,,Windfields Farm Southbound @ Stallion,2,,1,43.96031,3604,-78.914539,,,3604
,0,,Windfields Farm Southbound @ Dress Circle,2,,1,43.956586,3605,-78.913582,,,3605
,0,,Simcoe Northbound @ Founders,1,,1,43.94666800000001,3608,-78.894075,,,3608
